datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2024-05-28 00:00:00,603392.SSE,Long,65.99,10400.0,signal_buy,65.99,0.0,0
2024-05-28 00:00:00,688047.SSE,Long,104.0,8500.0,signal_buy,104.0,0.0,0
2024-05-28 00:00:00,688256.SSE,Long,174.51,4500.0,signal_buy,174.51,0.0,0
2024-05-31 00:00:00,001979.SZSE,Short,9.12,82400.0,stop_loss(-5.4%),9.64,-5.39,3
2024-06-03 00:00:00,002459.SZSE,Short,15.07,55000.0,"trailing_tp(peak_dd=-4.0%,trail=2.0%)",14.15,6.5,4
2024-06-05 00:00:00,688047.SSE,Short,98.19,8500.0,stop_loss(-5.9%),104.0,-5.59,6
2024-06-06 00:00:00,300502.SZSE,Short,68.56,12700.0,"trailing_tp(peak_dd=-2.9%,trail=2.0%)",62.53,9.64,7
2024-06-11 00:00:00,300394.SZSE,Short,61.17,12200.0,stop_loss(-5.1%),64.49,-5.15,9
2024-06-12 00:00:00,000938.SZSE,Short,23.0,32800.0,max_hold(10d),22.31,3.09,10
2024-06-12 00:00:00,300782.SZSE,Short,89.6,8800.0,max_hold(10d),86.09,4.08,10
2024-06-12 00:00:00,600547.SSE,Short,27.17,24200.0,stop_loss(-5.8%),28.91,-6.02,10
2024-06-12 00:00:00,603392.SSE,Short,67.19,10400.0,max_hold(10d),65.99,1.82,10
2024-06-12 00:00:00,688256.SSE,Short,190.42,4500.0,max_hold(10d),174.51,9.12,10
2024-06-18 00:00:00,002384.SZSE,Long,18.56,49700.0,signal_buy,18.56,0.0,0
2024-06-18 00:00:00,002475.SZSE,Long,36.48,25500.0,signal_buy,36.48,0.0,0
2024-06-18 00:00:00,002600.SZSE,Long,5.59,156900.0,signal_buy,5.59,0.0,0
2024-06-18 00:00:00,002920.SZSE,Long,96.98,10400.0,signal_buy,96.98,0.0,0
2024-06-18 00:00:00,002938.SZSE,Long,36.79,27500.0,signal_buy,36.79,0.0,0
